"member","variable","h","point","lo90","hi90","origin_date"
"combo_logscore","cpi_inflation",8,0.724692320289082,-0.0172766435186335,1.52918562892135,2026-01-01
"combo_logscore","cpi_inflation",9,0.754366129003104,-0.0767539684414771,1.70590380545825,2026-01-01
"combo_logscore","cpi_inflation",10,0.714094310087794,-0.0621246149876554,1.72246287582108,2026-01-01
"combo_logscore","cpi_inflation",11,0.685720095431467,-0.189317548930858,1.58134722839712,2026-01-01
"combo_logscore","cpi_inflation",12,0.736736420069852,-0.297981511897503,1.74637878849656,2026-01-01
"combo_logscore","unemp_rate",1,4.23739334589061,3.93447356306096,4.56141781135017,2026-01-01
"combo_logscore","unemp_rate",2,4.27003080452413,3.81161293630675,4.7752077099194,2026-01-01
"combo_logscore","unemp_rate",3,4.27510370280587,3.71617367198946,4.98083005079421,2026-01-01
"combo_logscore","unemp_rate",4,4.30644711049407,3.53354993341849,5.02980701647126,2026-01-01
"combo_logscore","unemp_rate",5,4.3905286440084,3.43596691490008,5.37878800609582,2026-01-01
"combo_logscore","unemp_rate",6,4.40945040805097,3.32706703552205,5.33742702762563,2026-01-01
"combo_logscore","unemp_rate",7,4.39661180614686,3.15487897681398,5.36586105921375,2026-01-01
"combo_logscore","unemp_rate",8,4.4566146300468,3.16032779436886,5.73907731748521,2026-01-01
"combo_logscore","unemp_rate",9,4.38522341387928,2.99591089136062,5.4579753628753,2026-01-01
"combo_logscore","unemp_rate",10,4.50029400339633,2.77345697031803,5.83897570585311,2026-01-01
"combo_logscore","unemp_rate",11,4.43970653828896,2.71257011068546,5.75621611273686,2026-01-01
"combo_logscore","unemp_rate",12,4.50804928333416,2.8530668210194,6.05133919235977,2026-01-01
"combo_logscore","cash_rate",1,3.89931725363042,3.403349455671,4.37437171767087,2026-01-01
"combo_logscore","cash_rate",2,3.89782655728937,3.20607720225353,4.81845825126057,2026-01-01
"combo_logscore","cash_rate",3,3.88224046526116,2.86663310326147,4.89095864488073,2026-01-01
"combo_logscore","cash_rate",4,3.87697181202232,2.49268836810094,5.03644884902174,2026-01-01
"combo_logscore","cash_rate",5,3.86209294267185,2.34694250847497,5.32918453662227,2026-01-01
"combo_logscore","cash_rate",6,3.86428678863134,2.27101070889607,5.29659379668576,2026-01-01
"combo_logscore","cash_rate",7,3.84333638880828,2.26364849342641,5.44683910043699,2026-01-01
"combo_logscore","cash_rate",8,3.86452290055192,2.18800996532086,5.40904335209737,2026-01-01
"combo_logscore","cash_rate",9,3.75606206622218,1.8008327072687,5.6865896016206,2026-01-01
"combo_logscore","cash_rate",10,3.68654204993218,1.76937807645096,5.84297234463693,2026-01-01
"combo_logscore","cash_rate",11,3.8878520343529,1.76410462987062,5.73595827096082,2026-01-01
